"","id","host_id.x","neighbourhood_cleansed.x","room_type.x","price.x","number_of_reviews.x","last_review.x","reviews_per_month.x","host_id.y","neighbourhood_cleansed.y","room_type.y","price.y","number_of_reviews.y","last_review.y","reviews_per_month.y"
"9489",19606155,7490631,"Centrum-Oost","Entire home/apt",200,35,2020-07-08,0.85,7490631,"Centrum-Oost","Entire home/apt",200,35,2020-07-08,0.83
"9490",19607802,118203009,"De Baarsjes - Oud-West","Entire home/apt",275,7,2019-08-26,0.17,118203009,"De Baarsjes - Oud-West","Entire home/apt",275,7,2019-08-26,0.16
"9491",19610113,106623962,"Gaasperdam - Driemond","Private room",46,3,2017-07-18,0.07,106623962,"Gaasperdam - Driemond","Private room",46,3,2017-07-18,0.07
"9492",19614073,52017411,"De Baarsjes - Oud-West","Entire home/apt",120,9,2018-09-17,0.22,52017411,"De Baarsjes - Oud-West","Entire home/apt",120,9,2018-09-17,0.22
"9493",19614533,1668039,"Buitenveldert - Zuidas","Private room",50,135,2020-10-05,3.24,1668039,"Buitenveldert - Zuidas","Private room",50,135,2020-10-05,3.16
"9494",19616662,69941855,"Oud-Oost","Private room",75,3,2019-08-27,0.07,69941855,"Oud-Oost","Private room",75,3,2019-08-27,0.07
"9495",19616960,17609360,"Zuid","Entire home/apt",329,20,2019-10-20,0.49,17609360,"Zuid","Entire home/apt",329,20,2019-10-20,0.48
"9496",19617168,17197548,"De Baarsjes - Oud-West","Entire home/apt",200,1,2017-08-06,0.02,17197548,"De Baarsjes - Oud-West","Entire home/apt",200,1,2017-08-06,0.02
"9497",19617570,608470,"De Pijp - Rivierenbuurt","Private room",107,1,2017-07-22,0.02,608470,"De Pijp - Rivierenbuurt","Private room",107,1,2017-07-22,0.02
"9498",19617836,22882527,"Centrum-Oost","Entire home/apt",195,2,2017-09-02,0.05,22882527,"Centrum-Oost","Entire home/apt",195,2,2017-09-02,0.05
"9499",19618549,22882527,"Centrum-Oost","Private room",60,8,2017-10-15,0.19,22882527,"Centrum-Oost","Private room",60,8,2017-10-15,0.19
"9500",19619006,51822735,"De Pijp - Rivierenbuurt","Entire home/apt",130,4,2019-09-10,0.1,51822735,"De Pijp - Rivierenbuurt","Entire home/apt",130,4,2019-09-10,0.1
"9501",19625328,7156578,"Zuid","Entire home/apt",75,4,2017-08-08,0.1,7156578,"Zuid","Entire home/apt",75,4,2017-08-08,0.09
"9502",19628024,128893344,"De Pijp - Rivierenbuurt","Entire home/apt",149,11,2020-08-08,0.3,128893344,"De Pijp - Rivierenbuurt","Entire home/apt",149,11,2020-08-08,0.29
"9503",19629894,69556854,"De Baarsjes - Oud-West","Entire home/apt",95,15,2020-01-01,0.36,69556854,"De Baarsjes - Oud-West","Entire home/apt",95,15,2020-01-01,0.36
"9504",19630222,23246660,"Centrum-West","Entire home/apt",200,0,NA,NA,23246660,"Centrum-West","Entire home/apt",200,0,NA,NA
"9505",19630955,951692,"Noord-West","Entire home/apt",102,22,2019-08-24,0.52,951692,"Noord-West","Entire home/apt",102,22,2019-08-24,0.51
"9506",19632711,6811085,"De Pijp - Rivierenbuurt","Entire home/apt",50,1,2017-08-03,0.02,6811085,"De Pijp - Rivierenbuurt","Entire home/apt",50,1,2017-08-03,0.02
"9507",19634248,34970132,"Oud-Oost","Entire home/apt",70,16,2019-03-07,0.42,34970132,"Oud-Oost","Entire home/apt",70,16,2019-03-07,0.41
"9508",19634664,7381436,"Zuid","Entire home/apt",150,12,2020-03-04,0.29,7381436,"Zuid","Entire home/apt",150,12,2020-03-04,0.28
"9509",19635936,21471768,"De Baarsjes - Oud-West","Entire home/apt",90,6,2017-10-17,0.15,21471768,"De Baarsjes - Oud-West","Entire home/apt",90,6,2017-10-17,0.15
"9510",19635966,22407336,"De Pijp - Rivierenbuurt","Entire home/apt",130,32,2020-09-01,0.78,22407336,"De Pijp - Rivierenbuurt","Entire home/apt",130,32,2020-09-01,0.77
"9511",19636065,138174388,"Westerpark","Entire home/apt",160,8,2017-11-19,0.2,138174388,"Westerpark","Entire home/apt",160,8,2017-11-19,0.19
"9512",19636161,20526969,"Noord-Oost","Entire home/apt",95,0,NA,NA,20526969,"Noord-Oost","Entire home/apt",95,0,NA,NA
"9513",19637899,10463068,"IJburg - Zeeburgereiland","Entire home/apt",295,3,2018-04-06,0.07,10463068,"IJburg - Zeeburgereiland","Entire home/apt",295,3,2018-04-06,0.07
"9514",19641424,2610108,"De Pijp - Rivierenbuurt","Entire home/apt",479,2,2020-01-01,0.05,2610108,"De Pijp - Rivierenbuurt","Entire home/apt",479,2,2020-01-01,0.05
"9515",19644530,30415853,"Oud-Oost","Entire home/apt",140,0,NA,NA,30415853,"Oud-Oost","Entire home/apt",80,0,NA,NA
"9516",19644916,138275691,"De Baarsjes - Oud-West","Entire home/apt",119,7,2018-08-04,0.17,138275691,"De Baarsjes - Oud-West","Entire home/apt",119,7,2018-08-04,0.17
"9517",19646952,138289044,"Watergraafsmeer","Entire home/apt",140,2,2017-08-18,0.05,138289044,"Watergraafsmeer","Entire home/apt",140,2,2017-08-18,0.05
"9518",19649056,10312667,"Bos en Lommer","Entire home/apt",150,0,NA,NA,10312667,"Bos en Lommer","Entire home/apt",150,0,NA,NA
"9519",19651808,15472410,"Centrum-West","Entire home/apt",175,17,2018-01-01,0.41,15472410,"Centrum-West","Entire home/apt",175,17,2018-01-01,0.4
"9520",19655104,26612306,"De Pijp - Rivierenbuurt","Private room",70,3,2017-08-13,0.07,26612306,"De Pijp - Rivierenbuurt","Private room",70,3,2017-08-13,0.07
"9521",19659789,138405300,"Centrum-West","Entire home/apt",200,11,2019-08-07,0.27,138405300,"Centrum-West","Entire home/apt",200,11,2019-08-07,0.27
"9522",19664663,2837367,"Oud-Oost","Entire home/apt",243,1,2017-07-04,0.02,2837367,"Oud-Oost","Entire home/apt",243,1,2017-07-04,0.02
"9523",19666838,3239002,"De Baarsjes - Oud-West","Entire home/apt",123,13,2020-03-01,0.32,3239002,"De Baarsjes - Oud-West","Entire home/apt",123,13,2020-03-01,0.31
"9524",19667080,9667780,"Oud-Oost","Entire home/apt",175,0,NA,NA,9667780,"Oud-Oost","Entire home/apt",175,0,NA,NA
"9525",19667159,12412642,"Slotervaart","Entire home/apt",108,17,2020-07-19,0.41,12412642,"Slotervaart","Entire home/apt",108,17,2020-07-19,0.4
"9526",19667168,17414299,"Centrum-Oost","Private room",134,107,2020-03-11,2.88,17414299,"Centrum-Oost","Private room",134,107,2020-03-11,2.81
"9527",19668166,61837223,"Bijlmer-Centrum","Entire home/apt",85,31,2019-07-22,0.74,61837223,"Bijlmer-Centrum","Entire home/apt",85,31,2019-07-22,0.73
"9528",19668427,23317608,"Westerpark","Entire home/apt",90,3,2017-10-15,0.07,23317608,"Westerpark","Entire home/apt",90,3,2017-10-15,0.07
"9529",19670929,13090463,"Oud-Oost","Entire home/apt",125,0,NA,NA,13090463,"Oud-Oost","Entire home/apt",125,0,NA,NA
"9530",19673434,27569780,"De Baarsjes - Oud-West","Entire home/apt",120,6,2019-07-24,0.15,27569780,"De Baarsjes - Oud-West","Entire home/apt",120,6,2019-07-24,0.14
"9531",19673604,16802318,"Centrum-West","Entire home/apt",175,8,2019-06-10,0.2,16802318,"Centrum-West","Entire home/apt",175,8,2019-06-10,0.19
"9532",19675525,138553128,"Watergraafsmeer","Entire home/apt",88,15,2019-10-07,0.36,138553128,"Watergraafsmeer","Entire home/apt",88,15,2019-10-07,0.35
"9533",19676829,57442113,"Centrum-Oost","Entire home/apt",150,18,2020-01-01,0.43,57442113,"Centrum-Oost","Entire home/apt",150,18,2020-01-01,0.42
"9534",19677172,35535224,"De Pijp - Rivierenbuurt","Private room",50,10,2018-12-09,0.25,35535224,"De Pijp - Rivierenbuurt","Private room",50,10,2018-12-09,0.24
"9535",19677742,20097910,"IJburg - Zeeburgereiland","Entire home/apt",175,38,2020-08-11,0.93,20097910,"IJburg - Zeeburgereiland","Entire home/apt",125,38,2020-08-11,0.91
"9536",19679434,8006616,"De Baarsjes - Oud-West","Entire home/apt",207,7,2018-04-23,0.17,8006616,"De Baarsjes - Oud-West","Entire home/apt",207,7,2018-04-23,0.17
"9537",19683510,5904511,"Zuid","Entire home/apt",150,1,2018-02-18,0.03,5904511,"Zuid","Entire home/apt",150,1,2018-02-18,0.03
"9538",19684446,5689129,"Oostelijk Havengebied - Indische Buurt","Private room",55,10,2017-10-01,0.24,5689129,"Oostelijk Havengebied - Indische Buurt","Private room",55,10,2017-10-01,0.24
"9539",19685954,88097513,"De Baarsjes - Oud-West","Private room",145,7,2018-11-26,0.18,88097513,"De Baarsjes - Oud-West","Private room",145,7,2018-11-26,0.18
"9540",19686192,138283471,"IJburg - Zeeburgereiland","Private room",5000,0,NA,NA,138283471,"IJburg - Zeeburgereiland","Private room",5000,0,NA,NA
"9541",19686396,9601793,"Westerpark","Entire home/apt",84,0,NA,NA,9601793,"Westerpark","Entire home/apt",84,0,NA,NA
"9542",19686475,27184823,"Zuid","Entire home/apt",150,13,2020-01-02,0.33,27184823,"Zuid","Entire home/apt",150,13,2020-01-02,0.32
"9543",19686706,83586971,"Slotervaart","Entire home/apt",60,1,2017-08-15,0.02,83586971,"Slotervaart","Entire home/apt",60,1,2017-08-15,0.02
"9544",19687004,5873923,"Watergraafsmeer","Entire home/apt",155,10,2019-11-09,0.24,5873923,"Watergraafsmeer","Entire home/apt",155,10,2019-11-09,0.24
"9545",19687543,33716599,"Centrum-West","Entire home/apt",66,53,2019-11-24,1.27,33716599,"Centrum-West","Entire home/apt",66,53,2019-11-24,1.24
"9546",19688019,51561232,"Oud-Noord","Entire home/apt",95,4,2017-10-16,0.1,51561232,"Oud-Noord","Entire home/apt",95,4,2017-10-16,0.09
"9547",19688816,57834889,"Westerpark","Private room",30,0,NA,NA,57834889,"Westerpark","Private room",30,0,NA,NA
"9548",19689332,76572471,"Bos en Lommer","Private room",28,158,2020-09-28,3.89,76572471,"Bos en Lommer","Private room",33,159,2020-12-17,3.83
"9549",19689768,38808534,"Buitenveldert - Zuidas","Entire home/apt",250,12,2019-08-16,0.29,38808534,"Buitenveldert - Zuidas","Entire home/apt",250,12,2019-08-16,0.29
"9550",19689993,93731061,"Centrum-Oost","Entire home/apt",229,25,2019-09-29,0.6,93731061,"Centrum-Oost","Entire home/apt",229,25,2019-09-29,0.58
"9551",19691124,25807563,"De Pijp - Rivierenbuurt","Entire home/apt",139,39,2020-02-16,0.94,25807563,"De Pijp - Rivierenbuurt","Entire home/apt",139,39,2020-02-16,0.92
"9552",19691266,4433886,"De Pijp - Rivierenbuurt","Entire home/apt",100,15,2018-08-19,0.36,4433886,"De Pijp - Rivierenbuurt","Entire home/apt",100,15,2018-08-19,0.36
"9553",19691686,44498576,"Centrum-West","Entire home/apt",150,8,2017-08-28,0.19,44498576,"Centrum-West","Entire home/apt",150,8,2017-08-28,0.19
"9554",19691751,13553027,"Centrum-Oost","Entire home/apt",249,15,2020-02-17,0.37,13553027,"Centrum-Oost","Entire home/apt",249,15,2020-02-17,0.36
"9555",19692437,3962928,"Bos en Lommer","Entire home/apt",186,24,2018-06-18,0.59,3962928,"Bos en Lommer","Entire home/apt",186,24,2018-06-18,0.58
"9556",19695946,21607709,"De Baarsjes - Oud-West","Entire home/apt",120,15,2019-04-16,0.37,21607709,"De Baarsjes - Oud-West","Entire home/apt",120,15,2019-04-16,0.36
"9557",19696079,45274571,"Westerpark","Entire home/apt",123,0,NA,NA,45274571,"Westerpark","Entire home/apt",123,0,NA,NA
"9558",19697118,138763890,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",110,0,NA,NA,138763890,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",110,0,NA,NA
"9559",19704153,138712816,"Gaasperdam - Driemond","Private room",30,1,2017-08-11,0.02,138712816,"Gaasperdam - Driemond","Private room",30,1,2017-08-11,0.02
"9560",19705372,138849006,"De Baarsjes - Oud-West","Entire home/apt",180,17,2018-08-10,0.41,138849006,"De Baarsjes - Oud-West","Entire home/apt",163,17,2018-08-10,0.4
"9561",19705387,6868871,"De Pijp - Rivierenbuurt","Entire home/apt",130,2,2019-02-10,0.07,6868871,"De Pijp - Rivierenbuurt","Entire home/apt",130,2,2019-02-10,0.06
"9562",19709782,125390326,"Watergraafsmeer","Entire home/apt",250,1,2017-08-02,0.02,125390326,"Watergraafsmeer","Entire home/apt",250,1,2017-08-02,0.02
"9563",19715150,9596031,"Centrum-West","Entire home/apt",74,89,2020-12-01,2.41,9596031,"Centrum-West","Entire home/apt",71,94,2021-01-01,2.48
"9564",19717886,101337476,"De Baarsjes - Oud-West","Entire home/apt",106,3,2017-08-04,0.07,101337476,"De Baarsjes - Oud-West","Entire home/apt",106,3,2017-08-04,0.07
"9565",19723570,7642525,"De Baarsjes - Oud-West","Entire home/apt",138,9,2018-03-30,0.22,7642525,"De Baarsjes - Oud-West","Entire home/apt",138,9,2018-03-30,0.22
"9566",19724507,5002137,"Centrum-West","Entire home/apt",195,33,2020-02-20,0.79,5002137,"Centrum-West","Entire home/apt",195,33,2020-02-20,0.77
"9567",19725068,1401368,"Zuid","Entire home/apt",90,29,2018-10-22,0.71,1401368,"Zuid","Entire home/apt",90,29,2018-10-22,0.69
"9568",19726564,54051951,"De Baarsjes - Oud-West","Entire home/apt",189,2,2017-12-10,0.05,54051951,"De Baarsjes - Oud-West","Entire home/apt",189,2,2017-12-10,0.05
"9569",19728576,62369587,"Westerpark","Entire home/apt",125,11,2018-08-13,0.27,62369587,"Westerpark","Entire home/apt",125,11,2018-08-13,0.26
"9570",19729119,24189354,"De Pijp - Rivierenbuurt","Private room",70,319,2020-11-05,7.63,24189354,"De Pijp - Rivierenbuurt","Private room",70,319,2020-11-05,7.45
"9571",19729146,121810861,"Oud-Oost","Entire home/apt",125,22,2019-08-10,0.53,121810861,"Oud-Oost","Entire home/apt",125,22,2019-08-10,0.52
"9572",19730045,33022717,"Bos en Lommer","Entire home/apt",100,10,2019-06-15,0.24,33022717,"Bos en Lommer","Entire home/apt",100,10,2019-06-15,0.23
"9573",19731250,9162708,"Zuid","Entire home/apt",120,26,2019-08-25,0.79,9162708,"Zuid","Entire home/apt",120,26,2019-08-25,0.77
"9574",19731559,18539990,"De Pijp - Rivierenbuurt","Entire home/apt",200,0,NA,NA,18539990,"De Pijp - Rivierenbuurt","Entire home/apt",200,0,NA,NA
"9575",19734830,17439682,"Centrum-West","Entire home/apt",119,135,2020-09-30,3.24,17439682,"Centrum-West","Entire home/apt",150,135,2020-09-30,3.17
"9576",19739001,139196391,"De Baarsjes - Oud-West","Entire home/apt",130,12,2019-08-13,0.29,139196391,"De Baarsjes - Oud-West","Entire home/apt",130,12,2019-08-13,0.29
"9577",19739943,5924599,"Oostelijk Havengebied - Indische Buurt","Private room",85,56,2020-02-13,1.36,5924599,"Oostelijk Havengebied - Indische Buurt","Private room",85,56,2020-02-13,1.33
"9578",19740644,9179008,"Oud-Oost","Entire home/apt",149,20,2019-09-05,0.55,9179008,"Oud-Oost","Entire home/apt",149,20,2019-09-05,0.54
"9579",19741622,139225372,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",155,6,2017-08-16,0.14,139225372,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",155,6,2017-08-16,0.14
"9580",19743156,70742218,"Noord-Oost","Entire home/apt",200,0,NA,NA,70742218,"Noord-Oost","Entire home/apt",200,0,NA,NA
"9581",19743476,139241804,"Oud-Noord","Entire home/apt",100,10,2020-08-28,0.24,139241804,"Oud-Noord","Entire home/apt",100,10,2020-08-28,0.24
"9582",19744788,6946084,"Slotervaart","Entire home/apt",160,2,2018-10-08,0.05,6946084,"Slotervaart","Entire home/apt",160,2,2018-10-08,0.05
"9583",19745436,138886781,"De Baarsjes - Oud-West","Entire home/apt",150,7,2019-01-01,0.17,138886781,"De Baarsjes - Oud-West","Entire home/apt",150,7,2019-01-01,0.17
"9584",19748344,40128571,"De Baarsjes - Oud-West","Private room",80,3,2017-09-09,0.07,40128571,"De Baarsjes - Oud-West","Private room",80,3,2017-09-09,0.07
"9585",19749038,30591751,"Centrum-West","Private room",122,31,2020-03-03,0.82,30591751,"Centrum-West","Private room",122,31,2020-03-03,0.8
"9586",19751149,25593019,"Oud-Oost","Entire home/apt",200,7,2019-06-02,0.27,25593019,"Oud-Oost","Entire home/apt",200,7,2019-06-02,0.26
"9587",19753481,128354726,"Oud-Oost","Entire home/apt",95,2,2017-09-03,0.05,128354726,"Oud-Oost","Entire home/apt",95,2,2017-09-03,0.05
"9588",19753937,13594947,"De Baarsjes - Oud-West","Entire home/apt",95,5,2019-05-09,0.12,13594947,"De Baarsjes - Oud-West","Entire home/apt",95,5,2019-05-09,0.12
"9589",19754922,71348516,"Bos en Lommer","Entire home/apt",79,10,2018-06-14,0.24,71348516,"Bos en Lommer","Entire home/apt",79,10,2018-06-14,0.24
"9590",19756009,18077595,"Slotervaart","Entire home/apt",70,3,2018-05-10,0.07,18077595,"Slotervaart","Entire home/apt",70,3,2018-05-10,0.07
"9591",19756447,7506305,"De Baarsjes - Oud-West","Entire home/apt",110,1,2017-10-27,0.03,7506305,"De Baarsjes - Oud-West","Entire home/apt",110,1,2017-10-27,0.03
"9592",19756882,50104526,"De Pijp - Rivierenbuurt","Private room",290,5,2018-09-23,0.12,50104526,"De Pijp - Rivierenbuurt","Private room",290,5,2018-09-23,0.12
"9593",19757251,45570568,"De Baarsjes - Oud-West","Entire home/apt",95,0,NA,NA,45570568,"De Baarsjes - Oud-West","Entire home/apt",95,0,NA,NA
"9594",19757356,138515971,"Zuid","Entire home/apt",400,0,NA,NA,138515971,"Zuid","Entire home/apt",400,0,NA,NA
"9595",19757448,18582599,"De Baarsjes - Oud-West","Entire home/apt",77,2,2020-08-02,0.43,18582599,"De Baarsjes - Oud-West","Entire home/apt",77,2,2020-08-02,0.36
"9596",19758142,11433074,"De Baarsjes - Oud-West","Entire home/apt",170,14,2019-09-14,0.35,11433074,"De Baarsjes - Oud-West","Entire home/apt",170,14,2019-09-14,0.34
"9597",19761168,139409678,"Oud-Oost","Entire home/apt",250,8,2017-10-23,0.19,139409678,"Oud-Oost","Entire home/apt",250,8,2017-10-23,0.19
"9598",19761905,139320467,"Gaasperdam - Driemond","Entire home/apt",50,1,2017-07-28,0.02,139320467,"Gaasperdam - Driemond","Entire home/apt",50,1,2017-07-28,0.02
"9599",19763762,139476104,"De Baarsjes - Oud-West","Entire home/apt",150,12,2019-04-21,0.29,139476104,"De Baarsjes - Oud-West","Entire home/apt",150,12,2019-04-21,0.28
"9600",19764189,139477869,"Noord-West","Entire home/apt",120,1,2017-08-21,0.02,139477869,"Noord-West","Entire home/apt",120,1,2017-08-21,0.02
"9601",19765478,22227934,"Westerpark","Entire home/apt",175,4,2018-08-09,0.1,22227934,"Westerpark","Entire home/apt",175,4,2018-08-09,0.1
"9602",19765648,9781603,"Zuid","Entire home/apt",289,51,2020-02-23,1.24,9781603,"Zuid","Entire home/apt",289,51,2020-02-23,1.21
"9603",19771245,9596031,"Centrum-Oost","Entire home/apt",82,84,2020-12-06,4.25,9596031,"Centrum-Oost","Entire home/apt",75,87,2021-01-02,4.2
"9604",19771957,23998688,"Westerpark","Entire home/apt",124,4,2017-08-27,0.1,23998688,"Westerpark","Entire home/apt",124,4,2017-08-27,0.1
"9605",19772314,35230371,"Centrum-West","Entire home/apt",200,8,2020-01-03,0.2,35230371,"Centrum-West","Entire home/apt",200,8,2020-01-03,0.2
"9606",19773666,139587280,"Westerpark","Entire home/apt",229,7,2018-07-27,0.18,139587280,"Westerpark","Entire home/apt",229,7,2018-07-27,0.18
"9607",19776033,139408888,"Bos en Lommer","Entire home/apt",114,0,NA,NA,139408888,"Bos en Lommer","Entire home/apt",114,0,NA,NA
"9608",19781179,15193430,"Oud-Oost","Entire home/apt",83,3,2017-08-07,0.07,15193430,"Oud-Oost","Entire home/apt",83,3,2017-08-07,0.07
"9609",19782977,23486063,"De Pijp - Rivierenbuurt","Entire home/apt",119,9,2019-07-03,0.22,23486063,"De Pijp - Rivierenbuurt","Entire home/apt",119,9,2019-07-03,0.22
"9610",19783215,139671849,"De Aker - Nieuw Sloten","Entire home/apt",95,6,2020-08-03,0.15,139671849,"De Aker - Nieuw Sloten","Entire home/apt",95,6,2020-08-03,0.14
"9611",19784857,139639626,"De Baarsjes - Oud-West","Private room",70,0,NA,NA,139639626,"De Baarsjes - Oud-West","Private room",70,0,NA,NA
"9612",19785831,41139838,"Oud-Noord","Entire home/apt",100,28,2018-08-08,0.67,41139838,"Oud-Noord","Entire home/apt",100,28,2018-08-08,0.66
"9613",19786561,14575829,"Oud-Oost","Entire home/apt",125,14,2020-01-05,0.34,14575829,"Oud-Oost","Entire home/apt",125,14,2020-01-05,0.33
"9614",19788848,2133637,"Zuid","Entire home/apt",150,9,2018-06-30,0.22,2133637,"Zuid","Entire home/apt",150,9,2018-06-30,0.21
"9615",19791123,139681248,"Bos en Lommer","Entire home/apt",130,24,2019-09-08,0.59,139681248,"Bos en Lommer","Entire home/apt",130,24,2019-09-08,0.58
"9616",19793342,47085127,"De Baarsjes - Oud-West","Entire home/apt",245,3,2019-06-16,0.09,47085127,"De Baarsjes - Oud-West","Entire home/apt",245,3,2019-06-16,0.09
"9617",19793622,139781951,"Westerpark","Entire home/apt",110,1,2017-08-05,0.02,139781951,"Westerpark","Entire home/apt",110,1,2017-08-05,0.02
"9618",19793933,53743378,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",250,13,2019-09-15,0.43,53743378,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",250,13,2019-09-15,0.42
"9619",19794453,139793012,"De Baarsjes - Oud-West","Entire home/apt",121,28,2019-05-03,0.67,139793012,"De Baarsjes - Oud-West","Entire home/apt",121,28,2019-05-03,0.66
"9620",19795201,139799011,"Centrum-West","Entire home/apt",139,5,2017-10-08,0.12,139799011,"Centrum-West","Entire home/apt",139,5,2017-10-08,0.12
"9621",19795667,4597572,"Centrum-Oost","Entire home/apt",99,38,2020-11-08,0.92,4597572,"Centrum-Oost","Entire home/apt",102,39,2020-12-20,0.92
"9622",19796378,139809820,"Westerpark","Entire home/apt",250,4,2017-12-10,0.1,139809820,"Westerpark","Entire home/apt",250,4,2017-12-10,0.1
"9623",19796647,139812512,"Westerpark","Private room",126,105,2019-12-31,2.55,139812512,"Westerpark","Private room",126,105,2019-12-31,2.5
